Sample	Assemblies	Reads1	Reads2
USA/FL-BPHL-0140/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__FL-BPHL-0140__2020.fasta.gz		
USA/IA-CDC-4049/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__IA-CDC-4049__2020.fasta.gz		
USA/DC-DFS-PHL-0008/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__DC-DFS-PHL-0008__2020.fasta.gz		
Switzerland/SO-ETHZ-100019/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Switzerland__SO-ETHZ-100019__2020.fasta.gz		
Iceland/83/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Iceland__83__2020.fasta.gz		
England/CAMB-846F3/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/England__CAMB-846F3__2020.fasta.gz		
England/CAMB-84A15/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/England__CAMB-84A15__2020.fasta.gz		
England/CAMB-84AF7/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/England__CAMB-84AF7__2020.fasta.gz		
Netherlands/NA_2/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Netherlands__NA_2__2020.fasta.gz		
Netherlands/Overijssel_31/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Netherlands__Overijssel_31__2020.fasta.gz		
Netherlands/Limburg_13/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Netherlands__Limburg_13__2020.fasta.gz		
Netherlands/NoordHolland_31/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Netherlands__NoordHolland_31__2020.fasta.gz		
Netherlands/NA_676/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Netherlands__NA_676__2020.fasta.gz		
LR883971	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/LR883971.fasta.gz		
USA/WA-UW80/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__WA-UW80__2020.fasta.gz		
USA/WA-UW90/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__WA-UW90__2020.fasta.gz		
USA/WA-UW74/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__WA-UW74__2020.fasta.gz		
USA/WA-UW70/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__WA-UW70__2020.fasta.gz		
CHN/Fuyang_FY002/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/CHN__Fuyang_FY002__2020.fasta.gz		
USA/MI-SC2-0002/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__MI-SC2-0002__2020.fasta.gz		
USA/MI-MDHHS-SC20113/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__MI-MDHHS-SC20113__2020.fasta.gz		
AUS/VIC25/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/AUS__VIC25__2020.fasta.gz		
AUS/VIC27/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/AUS__VIC27__2020.fasta.gz		
AUS/VIC31/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/AUS__VIC31__2020.fasta.gz		
AUS/VIC35/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/AUS__VIC35__2020.fasta.gz		
GRC/248_32261/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/GRC__248_32261__2020.fasta.gz		
GRC/246_32206/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/GRC__246_32206__2020.fasta.gz		
USA/MN-CDC-0106/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__MN-CDC-0106__2020.fasta.gz		
USA/MN-CDC-0103/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__MN-CDC-0103__2020.fasta.gz		
USA/FHCRC-336/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__FHCRC-336__2020.fasta.gz		
England/BRIS-12F7C9/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/England__BRIS-12F7C9__2020.fasta.gz		
England/BRIS-12F78D/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/England__BRIS-12F78D__2020.fasta.gz		
England/BRIS-18545B8/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/England__BRIS-18545B8__2020.fasta.gz		
Switzerland/VS-ETHZ-100024/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Switzerland__VS-ETHZ-100024__2020.fasta.gz		
England/CAMB-84B5E/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/England__CAMB-84B5E__2020.fasta.gz		
England/CAMB-84BA9/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/England__CAMB-84BA9__2020.fasta.gz		
England/CAMB-84BB8/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/England__CAMB-84BB8__2020.fasta.gz		
Netherlands/NoordBrabant_81/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Netherlands__NoordBrabant_81__2020.fasta.gz		
Netherlands/NoordBrabant_58/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Netherlands__NoordBrabant_58__2020.fasta.gz		
Netherlands/NoordBrabant_49/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Netherlands__NoordBrabant_49__2020.fasta.gz		
LR884070	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/LR884070.fasta.gz		
USA/WA-UW92/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__WA-UW92__2020.fasta.gz		
USA/WA-UW117/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__WA-UW117__2020.fasta.gz		
USA/WA-UW119/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__WA-UW119__2020.fasta.gz		
USA/MI-SC2-0006/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__MI-SC2-0006__2020.fasta.gz		
IND/GMCKN318/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/IND__GMCKN318__2020.fasta.gz		
AUS/VIC38/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/AUS__VIC38__2020.fasta.gz		
USA/MI-MDHHS-SC20322/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__MI-MDHHS-SC20322__2020.fasta.gz		
USA/CA-CZB-1575/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__CA-CZB-1575__2020.fasta.gz		
USA/FL-BPHL-0563/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__FL-BPHL-0563__2020.fasta.gz		
USA/FL-BPHL-0981/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__FL-BPHL-0981__2020.fasta.gz		
Switzerland/TI-ETHZ-100043/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Switzerland__TI-ETHZ-100043__2020.fasta.gz		
Switzerland/TI-ETHZ-100049/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Switzerland__TI-ETHZ-100049__2020.fasta.gz		
Iceland/111/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Iceland__111__2020.fasta.gz		
England/CAMB-7524C/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/England__CAMB-7524C__2020.fasta.gz		
England/CAMB-7526A/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/England__CAMB-7526A__2020.fasta.gz		
England/CAMB-84AE8/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/England__CAMB-84AE8__2020.fasta.gz		
England/CAMB-84B21/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/England__CAMB-84B21__2020.fasta.gz		
England/CAMB-84B8B/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/England__CAMB-84B8B__2020.fasta.gz		
England/CAMB-84C00/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/England__CAMB-84C00__2020.fasta.gz		
Japan/P4-2/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Japan__P4-2__2020.fasta.gz		
Netherlands/Utrecht_18/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Netherlands__Utrecht_18__2020.fasta.gz		
Netherlands/NoordHolland_3/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Netherlands__NoordHolland_3__2020.fasta.gz		
LR883968	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/LR883968.fasta.gz		
LR884057	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/LR884057.fasta.gz		
USA/WA-UW200/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__WA-UW200__2020.fasta.gz		
USA/WA-UW128/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__WA-UW128__2020.fasta.gz		
PAK/Manga1/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/PAK__Manga1__2020.fasta.gz		
USA/MI-SC2-0008/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__MI-SC2-0008__2020.fasta.gz		
AUS/VIC48/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/AUS__VIC48__2020.fasta.gz		
AUS/VIC50/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/AUS__VIC50__2020.fasta.gz		
GRC/150_32764/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/GRC__150_32764__2020.fasta.gz		
USA/CO-QDX-89/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__CO-QDX-89__2020.fasta.gz		
USA/HI-QDX-163/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__HI-QDX-163__2020.fasta.gz		
USA/NY-QDX-91/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__NY-QDX-91__2020.fasta.gz		
USA/WA-S138/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__WA-S138__2020.fasta.gz		
USA/SEARCH-0436-SAN/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__SEARCH-0436-SAN__2020.fasta.gz		
USA/SEARCH-0454-SAN/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__SEARCH-0454-SAN__2020.fasta.gz		
USA/UNKNOWN-UW-686/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__UNKNOWN-UW-686__2020.fasta.gz		
USA/UT-QDX-2230/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__UT-QDX-2230__2020.fasta.gz		
USA/UT-QDX-2492/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__UT-QDX-2492__2020.fasta.gz		
USA/FL-BPHL-2113/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__FL-BPHL-2113__2020.fasta.gz		
USA/FL-BPHL-2120/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__FL-BPHL-2120__2020.fasta.gz		
USA/FHCRC-669/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__FHCRC-669__2020.fasta.gz		
USA/FHCRC-631/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__FHCRC-631__2020.fasta.gz		
USA/CO-CDPHE-2003120912/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__CO-CDPHE-2003120912__2020.fasta.gz		
NZL/20VR0334/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/NZL__20VR0334__2020.fasta.gz		
Switzerland/TI-ETHZ-100074/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Switzerland__TI-ETHZ-100074__2020.fasta.gz		
Switzerland/VD-ETHZ-100060/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Switzerland__VD-ETHZ-100060__2020.fasta.gz		
Iceland/139/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Iceland__139__2020.fasta.gz		
Iceland/140/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Iceland__140__2020.fasta.gz		
England/BRIS-1218E2/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/England__BRIS-1218E2__2020.fasta.gz		
Netherlands/NA_492/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Netherlands__NA_492__2020.fasta.gz		
USA/WA-UW208/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__WA-UW208__2020.fasta.gz		
USA/WA-UW271/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__WA-UW271__2020.fasta.gz		
USA/WA-UW274/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__WA-UW274__2020.fasta.gz		
USA/WA-NH21/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__WA-NH21__2020.fasta.gz		
USA/UT-00015/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__UT-00015__2020.fasta.gz		
USA/UT-00020/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__UT-00020__2020.fasta.gz		
USA/NY-PV08138/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__NY-PV08138__2020.fasta.gz		
TWN/CGMH-CGU-10/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/TWN__CGMH-CGU-10__2020.fasta.gz		
AUS/VIC61/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/AUS__VIC61__2020.fasta.gz		
AUS/VIC67/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/AUS__VIC67__2020.fasta.gz		
USA/MI-QDX-26/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__MI-QDX-26__2020.fasta.gz		
USA/FL-BPHL-0658/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__FL-BPHL-0658__2020.fasta.gz		
USA/ME-HETL-J0003/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__ME-HETL-J0003__2020.fasta.gz		
USA/ME-HETL-J0023/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__ME-HETL-J0023__2020.fasta.gz		
USA/MN51-MDH51/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__MN51-MDH51__2020.fasta.gz		
USA/MN56-MDH56/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__MN56-MDH56__2020.fasta.gz		
USA/NY-QDX-1178/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__NY-QDX-1178__2020.fasta.gz		
USA/MN-QDX-1355/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__MN-QDX-1355__2020.fasta.gz		
USA/NJ-QDX-1900/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__NJ-QDX-1900__2020.fasta.gz		
USA/NY-QDX-1890/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__NY-QDX-1890__2020.fasta.gz		
USA/UT-QDX-2173/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__UT-QDX-2173__2020.fasta.gz		
USA/UT-QDX-2307/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__UT-QDX-2307__2020.fasta.gz		
USA/GA-QDX-2442/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__GA-QDX-2442__2020.fasta.gz		
USA/GA-QDX-2443/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__GA-QDX-2443__2020.fasta.gz		
USA/UT-QDX-2476/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__UT-QDX-2476__2020.fasta.gz		
USA/CT-QDX-2666/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__CT-QDX-2666__2020.fasta.gz		
USA/MN-QDX-2719/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__MN-QDX-2719__2020.fasta.gz		
USA/MN-QDX-2725/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__MN-QDX-2725__2020.fasta.gz		
USA/TX-DSHS-1191/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__TX-DSHS-1191__2020.fasta.gz		
USA/MS-CDC-6571/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__MS-CDC-6571__2020.fasta.gz		
USA/FL-BPHL-2025/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__FL-BPHL-2025__2020.fasta.gz		
EGY/CPHL-NRC-20/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/EGY__CPHL-NRC-20__2020.fasta.gz		
England/BRIS-130B8D/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/England__BRIS-130B8D__2020.fasta.gz		
England/BRIS-130B32/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/England__BRIS-130B32__2020.fasta.gz		
Iceland/152/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Iceland__152__2020.fasta.gz		
Iceland/156/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Iceland__156__2020.fasta.gz		
Switzerland/ZH-UZH-1000503309/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Switzerland__ZH-UZH-1000503309__2020.fasta.gz		
Switzerland/GE-SNRCI-3080/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Switzerland__GE-SNRCI-3080__2020.fasta.gz		
Switzerland/GE-SNRCI-2432/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Switzerland__GE-SNRCI-2432__2020.fasta.gz		
Switzerland/GE-SNRCI-6955/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Switzerland__GE-SNRCI-6955__2020.fasta.gz		
Switzerland/GE-SNRCI-5671/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Switzerland__GE-SNRCI-5671__2020.fasta.gz		
Switzerland/GE-SNRCI-8099/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Switzerland__GE-SNRCI-8099__2020.fasta.gz		
Switzerland/GE-SNRCI-8452/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Switzerland__GE-SNRCI-8452__2020.fasta.gz		
Netherlands/NA_605/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Netherlands__NA_605__2020.fasta.gz		
USA/WA-UW232/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__WA-UW232__2020.fasta.gz		
USA/WA-UW176/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__WA-UW176__2020.fasta.gz		
USA/WA-UW146/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__WA-UW146__2020.fasta.gz		
USA/WA-UW285/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__WA-UW285__2020.fasta.gz		
AUS/VIC77/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/AUS__VIC77__2020.fasta.gz		
GRC/210_33942/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/GRC__210_33942__2020.fasta.gz		
HongKong/HKSH0004/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/HongKong__HKSH0004__2020.fasta.gz		
USA/CA-CZB-1577/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__CA-CZB-1577__2020.fasta.gz		
USA/FL-BPHL-0398/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__FL-BPHL-0398__2020.fasta.gz		
USA/WA-UW-862/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__WA-UW-862__2020.fasta.gz		
USA/UT-03474/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__UT-03474__2020.fasta.gz		
USA/MN-QDX-1002/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__MN-QDX-1002__2020.fasta.gz		
USA/MN-QDX-1026/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__MN-QDX-1026__2020.fasta.gz		
USA/MN-QDX-979/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__MN-QDX-979__2020.fasta.gz		
USA/MN-QDX-1354/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__MN-QDX-1354__2020.fasta.gz		
USA/TX-QDX-1399/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__TX-QDX-1399__2020.fasta.gz		
USA/UT-QDX-1785/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__UT-QDX-1785__2020.fasta.gz		
USA/UT-QDX-1827/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__UT-QDX-1827__2020.fasta.gz		
USA/UT-QDX-1847/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__UT-QDX-1847__2020.fasta.gz		
