Sample	Assemblies	Reads1	Reads2
England/LSPA-3CB53FD/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__LSPA-3CB53FD__2022.fasta.gz		
USA/CA-CDC-STM-2ZDBRUAEG/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDC-STM-2ZDBRUAEG__2022.fasta.gz		
England/ALDP-2B506E0/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__ALDP-2B506E0__2021.fasta.gz		
USA/WI-CDC-ASC210124421/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__WI-CDC-ASC210124421__2021.fasta.gz		
USA/22000713/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__22000713__2021.fasta.gz		
England/LSPA-362D077/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__LSPA-362D077__2022.fasta.gz		
England/ALDP-1687CD7/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__ALDP-1687CD7__2021.fasta.gz		
USA/WA-UW-21073024510/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__WA-UW-21073024510__2021.fasta.gz		
USA/TX-CDC-STM-B66A2G7RF/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__TX-CDC-STM-B66A2G7RF__2021.fasta.gz		
OV586763	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OV586763.fasta.gz		
USA/PA-CDC-MMB13652319/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__PA-CDC-MMB13652319__2022.fasta.gz		
USA/WI-CDC-FG-235405/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__WI-CDC-FG-235405__2021.fasta.gz		
OW992458	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OW992458.fasta.gz		
England/MILK-2A6585C/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-2A6585C__2021.fasta.gz		
OU078733	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OU078733.fasta.gz		
OV217978	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OV217978.fasta.gz		
OW855877	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OW855877.fasta.gz		
USA/WI-CDC-LC0308556/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__WI-CDC-LC0308556__2021.fasta.gz		
USA/NV-CDC-QDX41282518/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__NV-CDC-QDX41282518__2022.fasta.gz		
Wales/ALDP-134BF8E/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Wales__ALDP-134BF8E__2021.fasta.gz		
OV357739	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OV357739.fasta.gz		
Denmark/DCGC-503960/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Denmark__DCGC-503960__2022.fasta.gz		
Scotland/QEUH-1E3BE01/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Scotland__QEUH-1E3BE01__2021.fasta.gz		
Switzerland/ZH-Risch-2141205496/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Switzerland__ZH-Risch-2141205496__2021.fasta.gz		
OW664916	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OW664916.fasta.gz		
USA/WA-CDC-QDX29519962/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__WA-CDC-QDX29519962__2021.fasta.gz		
USA/CO-CDC-MMB14048307/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CO-CDC-MMB14048307__2022.fasta.gz		
OU177802	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OU177802.fasta.gz		
England/MILK-2CAB919/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-2CAB919__2021.fasta.gz		
USA/LA-CDC-4076339-001/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__LA-CDC-4076339-001__2021.fasta.gz		
England/BRBR-2ED1A24/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__BRBR-2ED1A24__2021.fasta.gz		
England/ALDP-165D34E/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__ALDP-165D34E__2021.fasta.gz		
Denmark/DCGC-516101/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Denmark__DCGC-516101__2022.fasta.gz		
England/QEUH-B9EF78/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__QEUH-B9EF78__2020.fasta.gz		
England/MILK-19F2418/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-19F2418__2021.fasta.gz		
USA/CO-CDPHE-2102305908/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CO-CDPHE-2102305908__2021.fasta.gz		
Scotland/QEUH-37ECDE5/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Scotland__QEUH-37ECDE5__2022.fasta.gz		
USA/CA-CDPH-3000126414/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDPH-3000126414__2021.fasta.gz		
England/ALDP-15FFFD2/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__ALDP-15FFFD2__2021.fasta.gz		
USA/WA-CDC-LC0704021/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__WA-CDC-LC0704021__2022.fasta.gz		
USA/UT-UPHL-210624389337/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__UT-UPHL-210624389337__2021.fasta.gz		
USA/AZ-CDC-LC0861729/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__AZ-CDC-LC0861729__2022.fasta.gz		
USA/CA-CDPH-500070467/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDPH-500070467__2022.fasta.gz		
England/LSPA-2D18D65/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__LSPA-2D18D65__2021.fasta.gz		
OW568999	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OW568999.fasta.gz		
OU157826	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OU157826.fasta.gz		
Switzerland/GE-HUG-37154626/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Switzerland__GE-HUG-37154626__2022.fasta.gz		
USA/WA-CDC-UW22072129831/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__WA-CDC-UW22072129831__2022.fasta.gz		
England/NEWC-1F564C1/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__NEWC-1F564C1__2021.fasta.gz		
England/LSPA-3E03701/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__LSPA-3E03701__2022.fasta.gz		
England/QEUH-285AB08/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__QEUH-285AB08__2021.fasta.gz		
England/MILK-351DF41/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-351DF41__2022.fasta.gz		
England/ALDP-161FDE0/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__ALDP-161FDE0__2021.fasta.gz		
USA/MA-CDCBI-CRSP_GVPPSXWZNFKMHX3H/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__MA-CDCBI-CRSP_GVPPSXWZNFKMHX3H__2021.fasta.gz		
USA/CA-CDC-FG-237569/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDC-FG-237569__2022.fasta.gz		
USA/CA-CDC-FG-222158/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDC-FG-222158__2021.fasta.gz		
USA/FL-CDC-ASC210053921/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__FL-CDC-ASC210053921__2021.fasta.gz		
USA/NV-CDC-QDX36470728/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__NV-CDC-QDX36470728__2022.fasta.gz		
FRA/IHUCOVID-060691-Nova1E/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/FRA__IHUCOVID-060691-Nova1E__2022.fasta.gz		
England/MILK-3573FA3/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-3573FA3__2022.fasta.gz		
USA/DE-CDC-LC0461280/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__DE-CDC-LC0461280__2022.fasta.gz		
Switzerland/BL-ETHZ-490598/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Switzerland__BL-ETHZ-490598__2021.fasta.gz		
USA/CO-CDC-MMB11323825/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CO-CDC-MMB11323825__2021.fasta.gz		
England/ALDP-331F679/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__ALDP-331F679__2022.fasta.gz		
USA/FL-CDC-ASC210549644/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__FL-CDC-ASC210549644__2022.fasta.gz		
OU222953	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OU222953.fasta.gz		
OU806749	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OU806749.fasta.gz		
USA/MA-CDCBI-CRSP_6G6TTG22X6MJXAET/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__MA-CDCBI-CRSP_6G6TTG22X6MJXAET__2022.fasta.gz		
England/MILK-180DCAA/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-180DCAA__2021.fasta.gz		
USA/UT-UPHL-211207040106/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__UT-UPHL-211207040106__2021.fasta.gz		
England/MILK-394F07C/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-394F07C__2022.fasta.gz		
USA/CA-CDPH-3000144337/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDPH-3000144337__2021.fasta.gz		
Scotland/QEUH-3D5EFB5/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Scotland__QEUH-3D5EFB5__2022.fasta.gz		
England/MILK-2C6BD55/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-2C6BD55__2021.fasta.gz		
USA/UT-UPHL-220202806921/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__UT-UPHL-220202806921__2022.fasta.gz		
USA/TN-GD-102721-25/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__TN-GD-102721-25__2021.fasta.gz		
England/QEUH-2E60A39/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__QEUH-2E60A39__2021.fasta.gz		
OW953719	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OW953719.fasta.gz		
England/ALDP-114EB3E/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__ALDP-114EB3E__2021.fasta.gz		
USA/FL-CDC-STM-VB4ZBRF9Y/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__FL-CDC-STM-VB4ZBRF9Y__2022.fasta.gz		
USA/PA-CDC-LC0421837/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__PA-CDC-LC0421837__2021.fasta.gz		
England/MILK-2D71C30/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-2D71C30__2021.fasta.gz		
USA/NJ-CDC-IBX884107990778/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__NJ-CDC-IBX884107990778__2022.fasta.gz		
England/NEWC-1B3E96A/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__NEWC-1B3E96A__2021.fasta.gz		
OU491071	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OU491071.fasta.gz		
USA/WA-CDC-UW21101435238/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__WA-CDC-UW21101435238__2021.fasta.gz		
Iceland/3762/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Iceland__3762__2020.fasta.gz		
USA/SD-SDAIHG-0520/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__SD-SDAIHG-0520__2021.fasta.gz		
BHR/21922166497_S91_L001/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/BHR__21922166497_S91_L001__2021.fasta.gz		
OW772873	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OW772873.fasta.gz		
England/MILK-122EDB5/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-122EDB5__2021.fasta.gz		
USA/TG331579/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__TG331579__2020.fasta.gz		
England/MILK-116E1BE/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-116E1BE__2021.fasta.gz		
OW964448	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OW964448.fasta.gz		
USA/CA-CDC-FG-217282/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDC-FG-217282__2021.fasta.gz		
USA/CUMC-21144039/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CUMC-21144039__2021.fasta.gz		
USA/MA-CDC-QDX30215494/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__MA-CDC-QDX30215494__2021.fasta.gz		
BRA/SP-NVBS10224GENOV828345384933/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/BRA__SP-NVBS10224GENOV828345384933__2021.fasta.gz		
USA/SC-CDC-LC0843909/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__SC-CDC-LC0843909__2022.fasta.gz		
England/BRBR-27856B9/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__BRBR-27856B9__2021.fasta.gz		
England/MILK-1B94B3F/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-1B94B3F__2021.fasta.gz		
England/MILK-2DA11ED/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-2DA11ED__2021.fasta.gz		
USA/CA-CDC-FG-151960/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDC-FG-151960__2021.fasta.gz		
USA/SEARCH-0693-SAN/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__SEARCH-0693-SAN__2020.fasta.gz		
England/HSLL-17A42A4/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__HSLL-17A42A4__2021.fasta.gz		
USA/ID-CDC-ASC210464738/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__ID-CDC-ASC210464738__2021.fasta.gz		
Scotland/QEUH-378AF5C/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Scotland__QEUH-378AF5C__2022.fasta.gz		
England/ALDP-2EC068E/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__ALDP-2EC068E__2021.fasta.gz		
USA/CO-CDC-MMB10149186/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CO-CDC-MMB10149186__2021.fasta.gz		
USA/VT-CDCBI-CRSP_FTQFTW3V53ZXZYVF/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__VT-CDCBI-CRSP_FTQFTW3V53ZXZYVF__2022.fasta.gz		
USA/TX-CDC-QDX40870422/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__TX-CDC-QDX40870422__2022.fasta.gz		
USA/MA-CDC-STM-FUBF5VN65/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__MA-CDC-STM-FUBF5VN65__2021.fasta.gz		
England/LSPA-3F5EC70/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__LSPA-3F5EC70__2022.fasta.gz		
USA/UT-UPHL-220812817125/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__UT-UPHL-220812817125__2022.fasta.gz		
Scotland/QEUH-2BF06C4/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Scotland__QEUH-2BF06C4__2021.fasta.gz		
OW859499	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OW859499.fasta.gz		
USA/NJ-CDC-ASC210344562/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__NJ-CDC-ASC210344562__2021.fasta.gz		
OW501346	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OW501346.fasta.gz		
USA/VA-CDC-LC0306681/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__VA-CDC-LC0306681__2021.fasta.gz		
USA/AZ-ASU18858/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__AZ-ASU18858__2021.fasta.gz		
England/ALDP-30B4C1D/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__ALDP-30B4C1D__2021.fasta.gz		
USA/MA-CDCBI-CRSP_ONGPK3GTLYM7N2OK/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__MA-CDCBI-CRSP_ONGPK3GTLYM7N2OK__2021.fasta.gz		
Denmark/DCGC-433260/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Denmark__DCGC-433260__2022.fasta.gz		
UnitedStates/TX-HHD-2109221806/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/UnitedStates__TX-HHD-2109221806__2021.fasta.gz		
USA/MI-MDHHS-SC42263/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__MI-MDHHS-SC42263__2022.fasta.gz		
USA/KS-CDC-QDX36470528/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__KS-CDC-QDX36470528__2022.fasta.gz		
England/MILK-30BCE6A/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-30BCE6A__2022.fasta.gz		
USA/VA-VTVAS3-GSC37173/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__VA-VTVAS3-GSC37173__2022.fasta.gz		
England/MILK-3549049/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-3549049__2022.fasta.gz		
USA/CA-CDC-LC0144392/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDC-LC0144392__2021.fasta.gz		
USA/MN-CDC-QDX32187822/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__MN-CDC-QDX32187822__2021.fasta.gz		
England/PLYM-3918E36/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__PLYM-3918E36__2022.fasta.gz		
USA/NC-CORVASEQ-DUBSC5BL220309A5/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__NC-CORVASEQ-DUBSC5BL220309A5__2022.fasta.gz		
USA/OR-UW-22011134486/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__OR-UW-22011134486__2022.fasta.gz		
USA/TN-CDC-ASC210312210/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__TN-CDC-ASC210312210__2021.fasta.gz		
USA/NJ-CDC-LC0762544/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__NJ-CDC-LC0762544__2022.fasta.gz		
USA/CO-CDPHE-2102304516/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CO-CDPHE-2102304516__2021.fasta.gz		
USA/TX-CDC-QDX30609888/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__TX-CDC-QDX30609888__2021.fasta.gz		
Scotland/QEUH-183133F/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Scotland__QEUH-183133F__2021.fasta.gz		
USA/WA-CDC-4551117-001/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__WA-CDC-4551117-001__2022.fasta.gz		
England/MILK-2EA4BCD/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-2EA4BCD__2021.fasta.gz		
Switzerland/ZH-UZH-IMV-3ba53205/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Switzerland__ZH-UZH-IMV-3ba53205__2021.fasta.gz		
