Sample	Assemblies	Reads1	Reads2
USA/NJ-CDC-LC0857764/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__NJ-CDC-LC0857764__2022.fasta.gz		
Denmark/DCGC-448557/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Denmark__DCGC-448557__2022.fasta.gz		
USA/KY-CDC-LC0395692/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__KY-CDC-LC0395692__2021.fasta.gz		
USA/OR-CDC-LC0085154/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__OR-CDC-LC0085154__2021.fasta.gz		
Scotland/QEUH-1D66C8C/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Scotland__QEUH-1D66C8C__2021.fasta.gz		
USA/MA-CDC-ASC210375529/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__MA-CDC-ASC210375529__2021.fasta.gz		
USA/FL-CDC-ASC210185142/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__FL-CDC-ASC210185142__2021.fasta.gz		
OU129065	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OU129065.fasta.gz		
USA/NJ-CDC-LC0261269/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__NJ-CDC-LC0261269__2021.fasta.gz		
OU809722	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OU809722.fasta.gz		
USA/CA-CDC-FG-005863/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDC-FG-005863__2021.fasta.gz		
Scotland/QEUH-1334F5B/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Scotland__QEUH-1334F5B__2021.fasta.gz		
USA/TX-DSHS-17474/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__TX-DSHS-17474__2022.fasta.gz		
England/MILK-2B4D73E/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-2B4D73E__2021.fasta.gz		
OV117235	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OV117235.fasta.gz		
USA/TX-HHD-2112211405/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__TX-HHD-2112211405__2021.fasta.gz		
USA/FL-BPHL-5350/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__FL-BPHL-5350__2022.fasta.gz		
OU820123	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OU820123.fasta.gz		
USA/NC-CDC-LC0199085/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__NC-CDC-LC0199085__2021.fasta.gz		
England/RAND-1459F31/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__RAND-1459F31__2021.fasta.gz		
USA/MA-CDC-ASC210238082/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__MA-CDC-ASC210238082__2021.fasta.gz		
England/ALDP-A92713/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__ALDP-A92713__2020.fasta.gz		
USA/TX-CDC-ASC210340063/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__TX-CDC-ASC210340063__2021.fasta.gz		
USA/UT-UPHL-220115470008/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__UT-UPHL-220115470008__2022.fasta.gz		
USA/TX-HHD-2203111470/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__TX-HHD-2203111470__2022.fasta.gz		
OV382539	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OV382539.fasta.gz		
USA/VA-CDC-LC0128934/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__VA-CDC-LC0128934__2021.fasta.gz		
USA/WA-UW-67180/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__WA-UW-67180__2021.fasta.gz		
USA/CO-CDPHE-2103247764/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CO-CDPHE-2103247764__2022.fasta.gz		
Denmark/DCGC-541375/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Denmark__DCGC-541375__2022.fasta.gz		
England/BRBR-29356A7/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__BRBR-29356A7__2021.fasta.gz		
England/MILK-3395B5E/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-3395B5E__2022.fasta.gz		
England/MILK-155D5EF/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-155D5EF__2021.fasta.gz		
England/ALDP-14B7168/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__ALDP-14B7168__2021.fasta.gz		
USA/CA-CDC-FG-041915/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDC-FG-041915__2021.fasta.gz		
Scotland/QEUH-39DBDE7/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Scotland__QEUH-39DBDE7__2022.fasta.gz		
USA/CA-CZB-33323/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CZB-33323__2021.fasta.gz		
USA/CA-CDC-STM-ZG32MKQM6/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDC-STM-ZG32MKQM6__2021.fasta.gz		
USA/IN-GD-110221-242/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__IN-GD-110221-242__2021.fasta.gz		
OU192507	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OU192507.fasta.gz		
England/QEUH-1CEBD9C/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__QEUH-1CEBD9C__2021.fasta.gz		
USA/CA-CDPH-3000146237/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDPH-3000146237__2021.fasta.gz		
Denmark/DCGC-167765/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Denmark__DCGC-167765__2021.fasta.gz		
USA/CA-CDPH-3000321308/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDPH-3000321308__2022.fasta.gz		
OV628013	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OV628013.fasta.gz		
England/MILK-2A105D1/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-2A105D1__2021.fasta.gz		
England/LSPA-3A49E2C/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__LSPA-3A49E2C__2022.fasta.gz		
USA/SC-CDC-QDX41175693/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__SC-CDC-QDX41175693__2022.fasta.gz		
USA/FL-CDC-STM-000736585/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__FL-CDC-STM-000736585__2021.fasta.gz		
USA/MN-CDC-IBX651208481529/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__MN-CDC-IBX651208481529__2021.fasta.gz		
England/MILK-14B9EC9/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-14B9EC9__2021.fasta.gz		
USA/TX-CDC-QDX41426600/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__TX-CDC-QDX41426600__2022.fasta.gz		
Scotland/QEUH-3085802/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Scotland__QEUH-3085802__2021.fasta.gz		
USA/WA-UW-21042059882/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__WA-UW-21042059882__2021.fasta.gz		
USA/CA-CDPH-2000001871/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDPH-2000001871__2020.fasta.gz		
OU859347	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OU859347.fasta.gz		
USA/MD-CDC-MMB14265125/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__MD-CDC-MMB14265125__2022.fasta.gz		
USA/NJ-CDC-LC0027186/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__NJ-CDC-LC0027186__2021.fasta.gz		
England/NEWC-36F1B11/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__NEWC-36F1B11__2022.fasta.gz		
England/QEUH-277B8FC/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__QEUH-277B8FC__2021.fasta.gz		
England/ALDP-1655FAC/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__ALDP-1655FAC__2021.fasta.gz		
USA/NM-CDC-LC0055660/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__NM-CDC-LC0055660__2021.fasta.gz		
England/LSPA-3C518A9/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__LSPA-3C518A9__2022.fasta.gz		
USA/WA-UW-21090893769/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__WA-UW-21090893769__2021.fasta.gz		
USA/CA-CDPH-1002012901/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDPH-1002012901__2022.fasta.gz		
England/ALDP-1689482/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__ALDP-1689482__2021.fasta.gz		
England/NEWC-1C94864/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__NEWC-1C94864__2021.fasta.gz		
USA/MD-CDC-MMB11082484/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__MD-CDC-MMB11082484__2021.fasta.gz		
MEX/CHP-4_2456/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/MEX__CHP-4_2456__2021.fasta.gz		
England/ALDP-2CA4716/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__ALDP-2CA4716__2021.fasta.gz		
USA/CO-CDPHE-2102879862/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CO-CDPHE-2102879862__2022.fasta.gz		
USA/NV-CDC-LC0294917/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__NV-CDC-LC0294917__2021.fasta.gz		
USA/MA-CDCBI-CRSP_KQTSWTXHRQN5WIUV/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__MA-CDCBI-CRSP_KQTSWTXHRQN5WIUV__2021.fasta.gz		
USA/WA-S19621/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__WA-S19621__2022.fasta.gz		
England/LSPA-2FF9ADA/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__LSPA-2FF9ADA__2021.fasta.gz		
England/MILK-15C9715/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-15C9715__2021.fasta.gz		
USA/GA-CDC-MMB14046378/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__GA-CDC-MMB14046378__2022.fasta.gz		
KEN/K105401/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/KEN__K105401__2020.fasta.gz		
England/QEUH-1A982A0/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__QEUH-1A982A0__2021.fasta.gz		
USA/CA-CDC-FG-212465/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDC-FG-212465__2021.fasta.gz		
USA/PA-CDC-LC0550895/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__PA-CDC-LC0550895__2022.fasta.gz		
USA/NC-CDC-MMB14569716/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__NC-CDC-MMB14569716__2022.fasta.gz		
USA/SC-CDC-LC0297284/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__SC-CDC-LC0297284__2021.fasta.gz		
England/ALDP-20123C0/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__ALDP-20123C0__2021.fasta.gz		
USA/NC-CDC-ASC210102994/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__NC-CDC-ASC210102994__2021.fasta.gz		
England/MILK-3A54D21/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-3A54D21__2022.fasta.gz		
USA/MO-CDC-LC0468852/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__MO-CDC-LC0468852__2021.fasta.gz		
England/MILK-34370A9/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-34370A9__2022.fasta.gz		
USA/MI-MDHHS-SC37385/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__MI-MDHHS-SC37385__2021.fasta.gz		
Scotland/QEUH-2A20723/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Scotland__QEUH-2A20723__2021.fasta.gz		
USA/GA-CDC-MMB09564538/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__GA-CDC-MMB09564538__2021.fasta.gz		
England/LSPA-38C9345/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__LSPA-38C9345__2022.fasta.gz		
OW653947	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OW653947.fasta.gz		
USA/MD-MDH-2122/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__MD-MDH-2122__2021.fasta.gz		
Scotland/QEUH-1407248/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Scotland__QEUH-1407248__2021.fasta.gz		
Denmark/DCGC-194575/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Denmark__DCGC-194575__2021.fasta.gz		
USA/WA-S21334/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__WA-S21334__2022.fasta.gz		
USA/FL-CDC-STM-000030293/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__FL-CDC-STM-000030293__2021.fasta.gz		
OU805694	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OU805694.fasta.gz		
USA/FL-BPHL-12960/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__FL-BPHL-12960__2022.fasta.gz		
England/ALDP-286E4F7/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__ALDP-286E4F7__2021.fasta.gz		
England/QEUH-30A8C58/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__QEUH-30A8C58__2021.fasta.gz		
USA/CA-CDC-STM-T4HBZ5BCP/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDC-STM-T4HBZ5BCP__2022.fasta.gz		
USA/FL-CDC-STM-PUXT39BRT/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__FL-CDC-STM-PUXT39BRT__2021.fasta.gz		
USA/FL-CDC-STM-2SZXTUX6G/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__FL-CDC-STM-2SZXTUX6G__2022.fasta.gz		
Switzerland/BL-UHB-42721736/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Switzerland__BL-UHB-42721736__2021.fasta.gz		
FRA/IHUCOVID-033342_Nova1/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/FRA__IHUCOVID-033342_Nova1__2021.fasta.gz		
OU348419	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OU348419.fasta.gz		
USA/CA-CDPH-3000137291/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDPH-3000137291__2021.fasta.gz		
USA/FL-BPHL-10296/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__FL-BPHL-10296__2021.fasta.gz		
USA/NC-CDC-LC0171866/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__NC-CDC-LC0171866__2021.fasta.gz		
England/QEUH-2FC1103/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__QEUH-2FC1103__2021.fasta.gz		
USA/OH-CDC-ASC210530648/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__OH-CDC-ASC210530648__2021.fasta.gz		
USA/MI-SH_MSU-E06_I_0124_11/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__MI-SH_MSU-E06_I_0124_11__2022.fasta.gz		
BHR/21921580480_S69_L001/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/BHR__21921580480_S69_L001__2021.fasta.gz		
OU171316	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OU171316.fasta.gz		
England/MILK-2959C05/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-2959C05__2021.fasta.gz		
USA/PA-CDC-MMB14343608/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__PA-CDC-MMB14343608__2022.fasta.gz		
USA/CO-CDPHE-2103069906/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CO-CDPHE-2103069906__2022.fasta.gz		
USA/CA-CDC-FG-097432/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDC-FG-097432__2021.fasta.gz		
USA/AR-UMGC-5537/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__AR-UMGC-5537__2021.fasta.gz		
USA/CO-CDPHE-2101643048/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CO-CDPHE-2101643048__2021.fasta.gz		
England/MILK-3A5BE72/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-3A5BE72__2022.fasta.gz		
England/ALDP-1B72135/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__ALDP-1B72135__2021.fasta.gz		
USA/UT-UPHL-220519438328/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__UT-UPHL-220519438328__2022.fasta.gz		
SouthAfrica/NHLS-UCT-GP-5411/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/SouthAfrica__NHLS-UCT-GP-5411__2020.fasta.gz		
OV234055	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OV234055.fasta.gz		
USA/CO-CDPHE-2101785681/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CO-CDPHE-2101785681__2021.fasta.gz		
USA/FL-BPHL-15714/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__FL-BPHL-15714__2021.fasta.gz		
MEX/MIC-4_2522/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/MEX__MIC-4_2522__2021.fasta.gz		
Denmark/DCGC-167997/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Denmark__DCGC-167997__2021.fasta.gz		
England/QEUH-9E5633/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__QEUH-9E5633__2020.fasta.gz		
Scotland/QEUH-3DFCDEC/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Scotland__QEUH-3DFCDEC__2022.fasta.gz		
USA/IN-GD-102721-127/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__IN-GD-102721-127__2021.fasta.gz		
OU859820	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OU859820.fasta.gz		
USA/CA-CDC-ASC210720701/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDC-ASC210720701__2022.fasta.gz		
USA/CA-CDC-FG-105689/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDC-FG-105689__2021.fasta.gz		
USA/MI-QDX-464/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__MI-QDX-464__2020.fasta.gz		
USA/CA-CDC-FG-021451/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDC-FG-021451__2021.fasta.gz		
England/MILK-2A28BE3/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-2A28BE3__2021.fasta.gz		
USA/TX-CDC-QDX37550365/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__TX-CDC-QDX37550365__2022.fasta.gz		
USA/NMDOH-2021083774/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__NMDOH-2021083774__2021.fasta.gz		
England/LSPA-3E75C38/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__LSPA-3E75C38__2022.fasta.gz		
