Sample	Assemblies	Reads1	Reads2
USA/MA-CDCBI-CRSP_65ELUSX7E5MMTUG6/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__MA-CDCBI-CRSP_65ELUSX7E5MMTUG6__2021.fasta.gz		
OW541460	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OW541460.fasta.gz		
OV019242	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OV019242.fasta.gz		
USA/CA-CDC-FG-264143/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDC-FG-264143__2022.fasta.gz		
England/MILK-29CE7A0/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-29CE7A0__2021.fasta.gz		
Denmark/DCGC-172795/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Denmark__DCGC-172795__2021.fasta.gz		
USA/NJ-CDC-ASC210325716/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__NJ-CDC-ASC210325716__2021.fasta.gz		
England/ALDP-3298F05/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__ALDP-3298F05__2022.fasta.gz		
USA/MI-CDC-STM-EMRT552QF/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__MI-CDC-STM-EMRT552QF__2021.fasta.gz		
Denmark/DCGC-123078/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Denmark__DCGC-123078__2021.fasta.gz		
USA/TX-CDC-ASC210064181/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__TX-CDC-ASC210064181__2021.fasta.gz		
Scotland/QEUH-1548D1C/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Scotland__QEUH-1548D1C__2021.fasta.gz		
England/QEUH-294695F/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__QEUH-294695F__2021.fasta.gz		
England/ALDP-1543D4E/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__ALDP-1543D4E__2021.fasta.gz		
Scotland/QEUH-39D9059/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Scotland__QEUH-39D9059__2022.fasta.gz		
England/PLYM-17D2EE5/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__PLYM-17D2EE5__2021.fasta.gz		
OW582005	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OW582005.fasta.gz		
England/MILK-2813752/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-2813752__2021.fasta.gz		
England/NEWC-1BE7F5F/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__NEWC-1BE7F5F__2021.fasta.gz		
USA/CO-CDPHE-2102773350/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CO-CDPHE-2102773350__2022.fasta.gz		
England/BRBR-3AD4309/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__BRBR-3AD4309__2022.fasta.gz		
Denmark/DCGC-183673/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Denmark__DCGC-183673__2021.fasta.gz		
Scotland/QEUH-1E90462/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Scotland__QEUH-1E90462__2021.fasta.gz		
England/LSPA-3C41E13/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__LSPA-3C41E13__2022.fasta.gz		
Scotland/LSPA-3EBAFD4/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Scotland__LSPA-3EBAFD4__2022.fasta.gz		
England/MILK-1E1A6C4/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-1E1A6C4__2021.fasta.gz		
England/LSPA-3DA5AEB/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__LSPA-3DA5AEB__2022.fasta.gz		
England/MILK-3A61671/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-3A61671__2022.fasta.gz		
Scotland/QEUH-35284DB/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Scotland__QEUH-35284DB__2022.fasta.gz		
USA/NJ-CDC-ASC210040392/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__NJ-CDC-ASC210040392__2021.fasta.gz		
OW308732	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OW308732.fasta.gz		
USA/NJ-CDC-FG-162959/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__NJ-CDC-FG-162959__2021.fasta.gz		
USA/CA-CDPH-3000248499/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDPH-3000248499__2021.fasta.gz		
Denmark/DCGC-533323/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Denmark__DCGC-533323__2022.fasta.gz		
USA/OR-CDC-LC0503523/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__OR-CDC-LC0503523__2022.fasta.gz		
USA/IN-CDC-LC0335667/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__IN-CDC-LC0335667__2021.fasta.gz		
USA/CT-CDC-ASC210534667/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CT-CDC-ASC210534667__2021.fasta.gz		
USA/NJ-CDC-ASC210391645/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__NJ-CDC-ASC210391645__2021.fasta.gz		
OW809600	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OW809600.fasta.gz		
TLS/TL07/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/TLS__TL07__2020.fasta.gz		
England/NEWC-272971E/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__NEWC-272971E__2021.fasta.gz		
USA/CO-CDC-MMB14319822/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CO-CDC-MMB14319822__2022.fasta.gz		
USA/CA-CDC-STM-5P7MGHPVM/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDC-STM-5P7MGHPVM__2022.fasta.gz		
England/ALDP-32FA772/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__ALDP-32FA772__2022.fasta.gz		
Scotland/QEUH-3C73D1B/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Scotland__QEUH-3C73D1B__2022.fasta.gz		
USA/MN-MDH-22321/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__MN-MDH-22321__2021.fasta.gz		
England/ALDP-17D3D6F/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__ALDP-17D3D6F__2021.fasta.gz		
USA/CA-CDC-ASC210688063/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDC-ASC210688063__2022.fasta.gz		
USA/CA-CDC-FG-202962/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDC-FG-202962__2021.fasta.gz		
USA/DC-CDC-LC0463916/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__DC-CDC-LC0463916__2022.fasta.gz		
Scotland/QEUH-272D06A/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Scotland__QEUH-272D06A__2021.fasta.gz		
USA/CA-CDC-FG-178561/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDC-FG-178561__2021.fasta.gz		
USA/AR-CDC-ASC210388896/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__AR-CDC-ASC210388896__2021.fasta.gz		
USA/CO-CDPHE-2101845799/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CO-CDPHE-2101845799__2021.fasta.gz		
USA/UT-UPHL-2012921765/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__UT-UPHL-2012921765__2020.fasta.gz		
USA/MN-CDC-IBX732377252753/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__MN-CDC-IBX732377252753__2021.fasta.gz		
USA/NJ-CDC-QDX37100599/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__NJ-CDC-QDX37100599__2022.fasta.gz		
England/MILK-191817F/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-191817F__2021.fasta.gz		
England/ALDP-145C314/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__ALDP-145C314__2021.fasta.gz		
USA/CA-CDC-FG-040389/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDC-FG-040389__2021.fasta.gz		
USA/NC-CDC-QDX36759257/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__NC-CDC-QDX36759257__2022.fasta.gz		
England/MILK-2956804/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-2956804__2021.fasta.gz		
Scotland/QEUH-3CA84BE/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Scotland__QEUH-3CA84BE__2022.fasta.gz		
USA/IL-CDC-ASC210153831/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__IL-CDC-ASC210153831__2021.fasta.gz		
England/MILK-2D75504/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-2D75504__2021.fasta.gz		
USA/VT-Broad-CRSP_2L5KT3XLWACISC6B/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__VT-Broad-CRSP_2L5KT3XLWACISC6B__2022.fasta.gz		
England/LSPA-3D136D5/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__LSPA-3D136D5__2022.fasta.gz		
USA/UT-UPHL-220103374752/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__UT-UPHL-220103374752__2021.fasta.gz		
OW862508	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OW862508.fasta.gz		
USA/NJ-CDC-LC0878759/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__NJ-CDC-LC0878759__2022.fasta.gz		
Denmark/DCGC-384726/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Denmark__DCGC-384726__2022.fasta.gz		
USA/CA-CDC-QDX41379639/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDC-QDX41379639__2022.fasta.gz		
OV313768	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OV313768.fasta.gz		
USA/UT-UPHL-220226391898/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__UT-UPHL-220226391898__2021.fasta.gz		
Denmark/DCGC-194797/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Denmark__DCGC-194797__2021.fasta.gz		
Switzerland/BE-SRO-500002_3345/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Switzerland__BE-SRO-500002_3345__2021.fasta.gz		
USA/KY-GD-092821-204/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__KY-GD-092821-204__2021.fasta.gz		
USA/CA-CDC-ASC210447944/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDC-ASC210447944__2021.fasta.gz		
USA/CA-CDC-STM-PV8HZ7K3A/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDC-STM-PV8HZ7K3A__2022.fasta.gz		
England/ALDP-2AFCE76/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__ALDP-2AFCE76__2021.fasta.gz		
OW799949	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OW799949.fasta.gz		
England/LSPA-3B48D3E/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__LSPA-3B48D3E__2022.fasta.gz		
OU131599	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OU131599.fasta.gz		
OX300917	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OX300917.fasta.gz		
MNG/10011576/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/MNG__10011576__2021.fasta.gz		
OW702554	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OW702554.fasta.gz		
England/LSPA-3511A00/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__LSPA-3511A00__2022.fasta.gz		
Scotland/QEUH-1CD3D79/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Scotland__QEUH-1CD3D79__2021.fasta.gz		
USA/KY-CDC-LC0640704/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__KY-CDC-LC0640704__2022.fasta.gz		
England/LSPA-30F275E/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__LSPA-30F275E__2022.fasta.gz		
USA/NC-CDC-STM-000072544/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__NC-CDC-STM-000072544__2021.fasta.gz		
USA/TX-CDC-ASC210327370/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__TX-CDC-ASC210327370__2021.fasta.gz		
Scotland/QEUH-3AC25F9/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Scotland__QEUH-3AC25F9__2022.fasta.gz		
USA/NJ-CDC-LC0857373/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__NJ-CDC-LC0857373__2022.fasta.gz		
USA/TX-CDC-ASC210589084/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__TX-CDC-ASC210589084__2022.fasta.gz		
USA/NY-CDC-ASC210847619/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__NY-CDC-ASC210847619__2022.fasta.gz		
USA/MA-CDCBI-CRSP_BWNLPHIRQWNENBR5/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__MA-CDCBI-CRSP_BWNLPHIRQWNENBR5__2021.fasta.gz		
England/MILK-1904F7C/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-1904F7C__2021.fasta.gz		
FRA/IHUCOVID-027347_Nova1/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/FRA__IHUCOVID-027347_Nova1__2021.fasta.gz		
USA/CA-CDC-FG-198281/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDC-FG-198281__2021.fasta.gz		
England/MILK-31EF7DB/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-31EF7DB__2022.fasta.gz		
USA/WA-UW-22082215741/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__WA-UW-22082215741__2022.fasta.gz		
USA/TX-CDC-ASC210821923/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__TX-CDC-ASC210821923__2022.fasta.gz		
Scotland/QEUH-36BAB23/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Scotland__QEUH-36BAB23__2022.fasta.gz		
England/PLYM-1C43451/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__PLYM-1C43451__2021.fasta.gz		
USA/CT-CDC-QDX23007648/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CT-CDC-QDX23007648__2021.fasta.gz		
USA/CA-LACPHL-AF12993/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-LACPHL-AF12993__2022.fasta.gz		
USA/NY-CDC-ASC210380703/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__NY-CDC-ASC210380703__2021.fasta.gz		
USA/CO-CDPHE-2103105257/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CO-CDPHE-2103105257__2022.fasta.gz		
England/ALDP-192FD9F/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__ALDP-192FD9F__2021.fasta.gz		
England/QEUH-28EF92C/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__QEUH-28EF92C__2021.fasta.gz		
USA/WA-S15149/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__WA-S15149__2021.fasta.gz		
OU100467	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OU100467.fasta.gz		
USA/CA-CDC-ASC210309210/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDC-ASC210309210__2021.fasta.gz		
USA/CA-CDPH-3000015944/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CA-CDPH-3000015944__2021.fasta.gz		
England/QEUH-30A6874/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__QEUH-30A6874__2021.fasta.gz		
England/LSPA-3E19FC4/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__LSPA-3E19FC4__2022.fasta.gz		
England/LSPA-3945E6D/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__LSPA-3945E6D__2022.fasta.gz		
OV012321	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OV012321.fasta.gz		
USA/NC-CDC-ASC210375145/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__NC-CDC-ASC210375145__2021.fasta.gz		
USA/MA-Broad-CRSP_B5DD6UVCKTWSFA7L/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__MA-Broad-CRSP_B5DD6UVCKTWSFA7L__2022.fasta.gz		
USA/FL-BPHL-11189/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__FL-BPHL-11189__2021.fasta.gz		
USA/MN-CDC-IBX335128946352/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__MN-CDC-IBX335128946352__2021.fasta.gz		
USA/MA-CDCBI-CRSP_ZTUWAHGOX7QUHX56/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__MA-CDCBI-CRSP_ZTUWAHGOX7QUHX56__2021.fasta.gz		
USA/CO-CDPHE-2101755890/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CO-CDPHE-2101755890__2021.fasta.gz		
Scotland/NEWC-3A52154/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Scotland__NEWC-3A52154__2022.fasta.gz		
England/MILK-140FA84/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-140FA84__2021.fasta.gz		
USA/PA-CDC-ASC210013510/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__PA-CDC-ASC210013510__2021.fasta.gz		
England/QEUH-3F1802B/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__QEUH-3F1802B__2022.fasta.gz		
USA/MN-MDH-27667/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__MN-MDH-27667__2022.fasta.gz		
OW638695	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/OW638695.fasta.gz		
USA/CO-CDPHE-2103329484/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__CO-CDPHE-2103329484__2022.fasta.gz		
England/HSLL-178CAAA/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__HSLL-178CAAA__2021.fasta.gz		
USA/MI-CDC-LC0041736/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__MI-CDC-LC0041736__2021.fasta.gz		
Denmark/DCGC-357928/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/Denmark__DCGC-357928__2022.fasta.gz		
England/PLYM-3EF64BF/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__PLYM-3EF64BF__2022.fasta.gz		
USA/FL-BPHL-12084/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__FL-BPHL-12084__2022.fasta.gz		
USA/VT-CDCBI-CRSP_RLVNJ3FW2DK22CVT/2021	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__VT-CDCBI-CRSP_RLVNJ3FW2DK22CVT__2021.fasta.gz		
USA/PA-CDC-MMB13655843/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__PA-CDC-MMB13655843__2022.fasta.gz		
England/MILK-3A65DC3/2022	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/England__MILK-3A65DC3__2022.fasta.gz		
USA/FL-BPHL-1026/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation-manuscript/evaluations/sars-cov-2/input/split/USA__FL-BPHL-1026__2020.fasta.gz		
