Sample	Assemblies	Reads1	Reads2
OU418712	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU418712.fasta.gz		
OU418775	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU418775.fasta.gz		
OU418836	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU418836.fasta.gz		
OU418872	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU418872.fasta.gz		
OU418926	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU418926.fasta.gz		
OU419041	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU419041.fasta.gz		
OU419572	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU419572.fasta.gz		
OU419591	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU419591.fasta.gz		
OU419621	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU419621.fasta.gz		
OU419708	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU419708.fasta.gz		
OU419812	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU419812.fasta.gz		
OU419825	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU419825.fasta.gz		
OU419873	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU419873.fasta.gz		
OU420096	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU420096.fasta.gz		
OU420282	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU420282.fasta.gz		
OU420292	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU420292.fasta.gz		
OU420365	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU420365.fasta.gz		
OU420662	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU420662.fasta.gz		
OU420663	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU420663.fasta.gz		
OU420672	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU420672.fasta.gz		
OU420792	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU420792.fasta.gz		
OU420924	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU420924.fasta.gz		
OU420933	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU420933.fasta.gz		
OU421042	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU421042.fasta.gz		
OU421188	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU421188.fasta.gz		
OU421235	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU421235.fasta.gz		
OU421369	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU421369.fasta.gz		
OU421540	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU421540.fasta.gz		
OU421573	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU421573.fasta.gz		
OU421633	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU421633.fasta.gz		
OU421641	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU421641.fasta.gz		
OU421740	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU421740.fasta.gz		
OU421750	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU421750.fasta.gz		
OU421790	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU421790.fasta.gz		
OU421906	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU421906.fasta.gz		
OU421976	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU421976.fasta.gz		
OU422190	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU422190.fasta.gz		
OU422341	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU422341.fasta.gz		
OU422538	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU422538.fasta.gz		
OU422573	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU422573.fasta.gz		
OU422725	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU422725.fasta.gz		
OU422735	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU422735.fasta.gz		
OU422957	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU422957.fasta.gz		
OU422988	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU422988.fasta.gz		
OU423034	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU423034.fasta.gz		
OU423226	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU423226.fasta.gz		
OU423341	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU423341.fasta.gz		
OU423473	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU423473.fasta.gz		
OU443276	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU443276.fasta.gz		
OU447707	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU447707.fasta.gz		
OU487653	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU487653.fasta.gz		
OU487659	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU487659.fasta.gz		
OU487754	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU487754.fasta.gz		
OU487836	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU487836.fasta.gz		
OU487980	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU487980.fasta.gz		
OU488082	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU488082.fasta.gz		
OU488259	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU488259.fasta.gz		
OU488309	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU488309.fasta.gz		
OU488367	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU488367.fasta.gz		
OU488434	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU488434.fasta.gz		
OU488717	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU488717.fasta.gz		
OU488725	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU488725.fasta.gz		
OU488924	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU488924.fasta.gz		
OU489002	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU489002.fasta.gz		
OU489595	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU489595.fasta.gz		
OU489671	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU489671.fasta.gz		
OU489742	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU489742.fasta.gz		
OU489751	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU489751.fasta.gz		
OU489784	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU489784.fasta.gz		
OU489795	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU489795.fasta.gz		
OU489866	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU489866.fasta.gz		
OU490108	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU490108.fasta.gz		
OU490345	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU490345.fasta.gz		
OU490404	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU490404.fasta.gz		
OU490623	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU490623.fasta.gz		
OU490659	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU490659.fasta.gz		
OU491059	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU491059.fasta.gz		
OU491308	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU491308.fasta.gz		
OU491340	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU491340.fasta.gz		
OU491345	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU491345.fasta.gz		
OU491423	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU491423.fasta.gz		
OU491533	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU491533.fasta.gz		
OU491777	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU491777.fasta.gz		
OU491834	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU491834.fasta.gz		
OU491858	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU491858.fasta.gz		
OU492141	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/OU492141.fasta.gz		
HongKong/HK13/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/HongKong__HK13__2020.fasta.gz		
Wuhan/IPBCAMS-WH-05/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Wuhan__IPBCAMS-WH-05__2020.fasta.gz		
CHN/WH-09/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/CHN__WH-09__2020.fasta.gz		
USA/WA-CDC-WA1/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__WA-CDC-WA1__2020.fasta.gz		
USA/UT-UPHL-2103318965/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__UT-UPHL-2103318965__2020.fasta.gz		
CHN/KMS1/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/CHN__KMS1__2020.fasta.gz		
USA/IL-CDC-IL1/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__IL-CDC-IL1__2020.fasta.gz		
USA/WV091040/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__WV091040__2020.fasta.gz		
CHN/WHUHnCoV004/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/CHN__WHUHnCoV004__2020.fasta.gz		
VNM/nCoV-19-02S/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/VNM__nCoV-19-02S__2020.fasta.gz		
USA/CA-CDC-CA1/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__CA-CDC-CA1__2020.fasta.gz		
AUS/VIC03/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/AUS__VIC03__2020.fasta.gz		
CHN/Meizhou/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/CHN__Meizhou__2020.fasta.gz		
CHN/IQTC04/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/CHN__IQTC04__2020.fasta.gz		
HongKong/HKU-913a/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/HongKong__HKU-913a__2020.fasta.gz		
ISR/ISR_JP0320/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/ISR__ISR_JP0320__2020.fasta.gz		
DEU/FFM5/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/DEU__FFM5__2020.fasta.gz		
SAU/518/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/SAU__518__2020.fasta.gz		
HongKong/49_3001/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/HongKong__49_3001__2020.fasta.gz		
HongKong/HKPU-00021/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/HongKong__HKPU-00021__2020.fasta.gz		
Japan/DP0190/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Japan__DP0190__2020.fasta.gz		
Japan/DP0346/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Japan__DP0346__2020.fasta.gz		
Japan/DP0481/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Japan__DP0481__2020.fasta.gz		
Japan/DP0700/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Japan__DP0700__2020.fasta.gz		
Japan/DP0804/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Japan__DP0804__2020.fasta.gz		
Japan/DP0880/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Japan__DP0880__2020.fasta.gz		
USA/CDC-CruiseA-24/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__CDC-CruiseA-24__2020.fasta.gz		
USA/CDC-CruiseA-15/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__CDC-CruiseA-15__2020.fasta.gz		
USA/CDC-CruiseA-19/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__CDC-CruiseA-19__2020.fasta.gz		
HongKong/64_1202/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/HongKong__64_1202__2020.fasta.gz		
AUS/NT04/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/AUS__NT04__2020.fasta.gz		
HongKong/84_2502/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/HongKong__84_2502__2020.fasta.gz		
USA/WA-S8/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__WA-S8__2020.fasta.gz		
DEU/NRW-02.1/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/DEU__NRW-02.1__2020.fasta.gz		
TWN/CGMH-CGU-03/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/TWN__CGMH-CGU-03__2020.fasta.gz		
SAU/656/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/SAU__656__2020.fasta.gz		
USA/WA-CDC-8384/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__WA-CDC-8384__2020.fasta.gz		
Switzerland/GE-SNRCI-29945373/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Switzerland__GE-SNRCI-29945373__2020.fasta.gz		
USA/CA-CDPH-UC2/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__CA-CDPH-UC2__2020.fasta.gz		
USA/WA-S43/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__WA-S43__2020.fasta.gz		
NZL/20VR0174/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/NZL__20VR0174__2020.fasta.gz		
Netherlands/Delft_1363424/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Netherlands__Delft_1363424__2020.fasta.gz		
HongKong/102_2802/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/HongKong__102_2802__2020.fasta.gz		
USA/WA-S3/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__WA-S3__2020.fasta.gz		
USA/WA-S102/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__WA-S102__2020.fasta.gz		
USA/WA-S101/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__WA-S101__2020.fasta.gz		
Netherlands/Houten_1363498/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Netherlands__Houten_1363498__2020.fasta.gz		
USA/GA-CDC-2741/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__GA-CDC-2741__2020.fasta.gz		
USA/NH-CDC-0004/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__NH-CDC-0004__2020.fasta.gz		
USA/WA-S5/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__WA-S5__2020.fasta.gz		
USA/WA-S92/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__WA-S92__2020.fasta.gz		
USA/WA-S100/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__WA-S100__2020.fasta.gz		
LC581372	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/LC581372.fasta.gz		
FRA/KRA-ROB/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/FRA__KRA-ROB__2020.fasta.gz		
USA/VA-DCLS-0005/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__VA-DCLS-0005__2020.fasta.gz		
USA/VA-DCLS-0008/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__VA-DCLS-0008__2020.fasta.gz		
USA/VA-DCLS-0039/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__VA-DCLS-0039__2020.fasta.gz		
USA/GA-CDC-2120/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__GA-CDC-2120__2020.fasta.gz		
USA/GA-CDC-2275/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__GA-CDC-2275__2020.fasta.gz		
USA/VA-DCLS-0078/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__VA-DCLS-0078__2020.fasta.gz		
France/70001GR/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/France__70001GR__2020.fasta.gz		
France/50010DC/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/France__50010DC__2020.fasta.gz		
France/10040LJ/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/France__10040LJ__2020.fasta.gz		
France/10032KL/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/France__10032KL__2020.fasta.gz		
France/10051SM/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/France__10051SM__2020.fasta.gz		
France/10080AA/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/France__10080AA__2020.fasta.gz		
France/50004CS/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/France__50004CS__2020.fasta.gz		
TUR/A2/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/TUR__A2__2020.fasta.gz		
USA/VA-DCLS-0507/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__VA-DCLS-0507__2020.fasta.gz		
USA/VA-DCLS-0559/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__VA-DCLS-0559__2020.fasta.gz		
USA/VA-DCLS-0580/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__VA-DCLS-0580__2020.fasta.gz		
USA/VA-DCLS-0581/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__VA-DCLS-0581__2020.fasta.gz		
USA/VA-DCLS-0594/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__VA-DCLS-0594__2020.fasta.gz		
USA/VA-DCLS-0608/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__VA-DCLS-0608__2020.fasta.gz		
USA/VA-DCLS-1844/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__VA-DCLS-1844__2020.fasta.gz		
DEU/Jena-vi005588/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/DEU__Jena-vi005588__2020.fasta.gz		
Iceland/346/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Iceland__346__2020.fasta.gz		
Iceland/343/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Iceland__343__2020.fasta.gz		
Iceland/349/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Iceland__349__2020.fasta.gz		
Switzerland/ZH-UZH-1000477916/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Switzerland__ZH-UZH-1000477916__2020.fasta.gz		
Netherlands/NoordBrabant_34/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Netherlands__NoordBrabant_34__2020.fasta.gz		
IND/OUMRK100/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/IND__OUMRK100__2020.fasta.gz		
ITA/Siena-1/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/ITA__Siena-1__2020.fasta.gz		
USA/WA-S33/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__WA-S33__2020.fasta.gz		
England/CAMB-847C3/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/England__CAMB-847C3__2020.fasta.gz		
Netherlands/NoordBrabant_3/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/Netherlands__NoordBrabant_3__2020.fasta.gz		
USA/CA-SCCPHD-UC13/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__CA-SCCPHD-UC13__2020.fasta.gz		
USA/WA-S59/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__WA-S59__2020.fasta.gz		
USA/WA-S245/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/USA__WA-S245__2020.fasta.gz		
England/BRIS-12181F/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/England__BRIS-12181F__2020.fasta.gz		
England/CAMB-8480C/2020	/home/CSCScience.ca/apetkau/workspace/genomics-data-index-evaluation/evaluations/sars-cov-2/input/split/England__CAMB-8480C__2020.fasta.gz		
